Payment_ID,Transaction_ID,Fine_Amount,Payment_Amount,Payment_Status,Payment_Date,Due_Date,Payment_Method,Created_At
PAY212455,T112455,0,0.0,No Fine,,,,2026-01-19 22:58:26
PAY212456,T112456,0,0.0,No Fine,,,,2026-02-06 12:25:44
PAY212457,T112457,0,0.0,No Fine,,,,2025-11-26 09:37:47
PAY212458,T112458,0,0.0,No Fine,,,,2026-02-17 03:57:16
PAY212459,T112459,0,0.0,No Fine,,,,2026-01-24 13:57:14
PAY212460,T112460,0,0.0,No Fine,,,,2026-02-27 17:59:35
PAY212461,T112461,0,0.0,No Fine,,,,2026-02-18 00:31:29
PAY212462,T112462,50,50.0,Paid,2026-02-08 09:59:10,2026-02-17 21:59:10,Card,2026-02-08 09:59:10
PAY212463,T112463,75,75.0,Paid,2026-02-06 05:41:17,2026-03-02 17:41:17,Card,2026-02-06 05:41:17
PAY212464,T112464,0,0.0,No Fine,,,,2026-02-27 09:07:17
PAY212465,T112465,0,0.0,No Fine,,,,2025-12-01 07:18:48
PAY212466,T112466,0,0.0,No Fine,,,,2025-11-02 06:26:48
PAY212467,T112467,0,0.0,No Fine,,,,2026-01-17 07:40:26
PAY212468,T112468,0,0.0,No Fine,,,,2026-02-02 18:46:12
PAY212469,T112469,40,0.0,Unpaid,,2025-12-01 18:44:22,,2025-11-01 18:46:22
PAY212470,T112470,0,0.0,No Fine,,,,2026-02-22 01:05:14
PAY212471,T112471,0,0.0,No Fine,,,,2026-01-28 13:13:56
PAY212472,T112472,0,0.0,No Fine,,,,2025-12-25 09:50:27
PAY212473,T112473,0,0.0,No Fine,,,,2026-02-18 13:50:38
PAY212474,T112474,0,0.0,No Fine,,,,2026-01-06 13:24:38
PAY212475,T112475,0,0.0,No Fine,,,,2025-12-06 22:21:11
PAY212476,T112476,0,0.0,No Fine,,,,2025-11-21 02:33:47
PAY212477,T112477,0,0.0,No Fine,,,,2025-11-07 21:29:27
PAY212478,T112478,45,45.0,Paid,2025-11-22 12:42:54,2025-12-15 00:42:54,Card,2025-11-22 12:42:54
PAY212479,T112479,60,60.0,Paid,2025-11-05 01:21:42,2025-12-04 01:21:42,Card,2025-11-05 01:21:42
PAY212480,T112480,0,0.0,No Fine,,,,2026-02-20 14:20:00
PAY212481,T112481,0,0.0,No Fine,,,,2026-01-15 21:35:04
PAY212482,T112482,0,0.0,No Fine,,,,2026-01-30 17:34:37
PAY212483,T112483,0,0.0,No Fine,,,,2025-12-01 17:58:48
PAY212484,T112484,0,0.0,No Fine,,,,2026-02-22 10:29:10
PAY212485,T112485,0,0.0,No Fine,,,,2025-11-19 16:30:05
PAY212486,T112486,0,0.0,No Fine,,,,2025-12-22 05:19:44
PAY212487,T112487,55,55.0,Paid,2025-12-29 13:54:46,2026-01-03 10:54:46,Online,2025-12-29 13:54:46
PAY212488,T112488,0,0.0,No Fine,,,,2026-02-13 02:26:30
PAY212489,T112489,0,0.0,No Fine,,,,2026-01-21 06:21:40
PAY212490,T112490,0,0.0,No Fine,,,,2025-12-17 11:38:37
PAY212491,T112491,55,55.0,Paid,2026-02-11 18:42:21,2026-02-18 17:42:21,Online,2026-02-11 18:42:21
PAY212492,T112492,0,0.0,No Fine,,,,2025-12-28 07:12:42
PAY212493,T112493,55,0.0,Unpaid,,2026-01-04 21:37:37,,2025-12-05 21:39:37
PAY212494,T112494,0,0.0,No Fine,,,,2025-12-14 04:29:55
PAY212495,T112495,0,0.0,No Fine,,,,2026-02-10 23:26:40
PAY212496,T112496,0,0.0,No Fine,,,,2026-01-29 08:50:12
PAY212497,T112497,0,0.0,No Fine,,,,2025-11-13 12:48:04
PAY212498,T112498,0,0.0,No Fine,,,,2026-01-26 19:27:21
PAY212499,T112499,70,0.0,Unpaid,,2026-02-15 19:35:39,,2026-01-16 19:37:39
PAY212500,T112500,0,0.0,No Fine,,,,2025-12-22 01:03:30
PAY212501,T112501,40,40.0,Paid,2026-02-08 14:29:16,2026-02-28 02:29:16,Card,2026-02-08 14:29:16
PAY212502,T112502,45,45.0,Paid,2025-12-21 10:54:05,2025-12-28 20:54:05,Card,2025-12-21 10:54:05
PAY212503,T112503,0,0.0,No Fine,,,,2026-01-06 12:04:40
PAY212504,T112504,0,0.0,No Fine,,,,2025-11-08 14:18:04
PAY212505,T112505,0,0.0,No Fine,,,,2025-12-05 04:03:27
PAY212506,T112506,0,0.0,No Fine,,,,2025-12-06 04:25:09
PAY212507,T112507,0,0.0,No Fine,,,,2026-01-27 06:16:50
PAY212508,T112508,0,0.0,No Fine,,,,2025-11-27 05:47:13
PAY212509,T112509,0,0.0,No Fine,,,,2025-12-11 12:30:27
PAY212510,T112510,0,0.0,No Fine,,,,2025-11-01 09:14:51
PAY212511,T112511,0,0.0,No Fine,,,,2026-02-11 21:54:36
PAY212512,T112512,65,65.0,Paid,2026-01-05 19:20:31,2026-01-24 06:20:31,Online,2026-01-05 19:20:31
PAY212513,T112513,0,0.0,No Fine,,,,2025-11-11 21:34:58
PAY212514,T112514,45,0.0,Unpaid,,2026-01-31 21:51:13,,2026-01-01 21:53:13
PAY212515,T112515,0,0.0,No Fine,,,,2025-11-24 17:01:27
PAY212516,T112516,40,40.0,Paid,2025-11-25 23:01:08,2025-12-02 17:01:08,Online,2025-11-25 23:01:08
PAY212517,T112517,0,0.0,No Fine,,,,2026-02-14 05:44:25
PAY212518,T112518,0,0.0,No Fine,,,,2025-11-04 07:06:44
PAY212519,T112519,0,0.0,No Fine,,,,2026-02-12 10:54:59
PAY212520,T112520,0,0.0,No Fine,,,,2026-01-31 20:56:23
PAY212521,T112521,0,0.0,No Fine,,,,2025-12-01 21:12:17
PAY212522,T112522,0,0.0,No Fine,,,,2025-12-07 04:24:22
PAY212523,T112523,0,0.0,No Fine,,,,2026-01-03 09:27:09
PAY212524,T112524,0,0.0,No Fine,,,,2026-02-26 23:06:33
PAY212525,T112525,75,0.0,Unpaid,,2026-01-10 06:06:50,,2025-12-11 06:08:50
PAY212526,T112526,0,0.0,No Fine,,,,2026-01-01 15:15:01
PAY212527,T112527,0,0.0,No Fine,,,,2026-01-04 04:37:12
PAY212528,T112528,0,0.0,No Fine,,,,2026-01-10 15:12:35
PAY212529,T112529,0,0.0,No Fine,,,,2025-12-28 16:08:22
PAY212530,T112530,0,0.0,No Fine,,,,2025-12-20 20:52:51
PAY212531,T112531,75,75.0,Paid,2026-01-18 19:30:16,2026-02-13 19:30:16,Online,2026-01-18 19:30:16
PAY212532,T112532,75,75.0,Paid,2026-01-15 19:40:55,2026-01-28 19:40:55,Online,2026-01-15 19:40:55
PAY212533,T112533,0,0.0,No Fine,,,,2026-01-17 10:57:15
PAY212534,T112534,0,0.0,No Fine,,,,2026-01-16 01:55:06
PAY212535,T112535,0,0.0,No Fine,,,,2025-12-23 05:39:16
PAY212536,T112536,0,0.0,No Fine,,,,2026-01-06 00:22:19
PAY212537,T112537,0,0.0,No Fine,,,,2026-02-03 18:41:55
PAY212538,T112538,0,0.0,No Fine,,,,2025-11-10 10:24:58
PAY212539,T112539,60,60.0,Paid,2025-11-27 06:35:04,2025-12-06 11:35:04,Card,2025-11-27 06:35:04
PAY212540,T112540,0,0.0,No Fine,,,,2025-11-02 23:29:45
PAY212541,T112541,0,0.0,No Fine,,,,2026-01-11 08:59:51
PAY212542,T112542,85,85.0,Paid,2025-12-15 12:22:03,2025-12-29 12:22:03,Cash,2025-12-15 12:22:03
PAY212543,T112543,0,0.0,No Fine,,,,2025-11-08 12:59:28
PAY212544,T112544,0,0.0,No Fine,,,,2026-01-10 11:04:36
PAY212545,T112545,0,0.0,No Fine,,,,2026-02-05 09:50:21
PAY212546,T112546,75,75.0,Paid,2026-02-09 05:34:09,2026-03-03 22:34:09,Cash,2026-02-09 05:34:09
PAY212547,T112547,0,0.0,No Fine,,,,2025-12-02 14:02:10
PAY212548,T112548,0,0.0,No Fine,,,,2026-02-08 10:23:32
PAY212549,T112549,0,0.0,No Fine,,,,2025-12-29 09:28:27
PAY212550,T112550,0,0.0,No Fine,,,,2026-01-31 12:10:07
PAY212551,T112551,0,0.0,No Fine,,,,2026-02-04 14:11:59
PAY212552,T112552,0,0.0,No Fine,,,,2026-02-02 19:38:26
PAY212553,T112553,0,0.0,No Fine,,,,2025-12-10 22:01:13
PAY212554,T112554,85,35.69,Partial,2026-02-21 02:19:16,2026-02-20 18:19:16,Card,2026-02-21 02:19:16
PAY212555,T112555,0,0.0,No Fine,,,,2026-01-26 01:58:18
PAY212556,T112556,0,0.0,No Fine,,,,2026-02-17 22:26:47
PAY212557,T112557,50,50.0,Paid,2025-12-31 19:34:14,2026-01-02 17:34:14,Online,2025-12-31 19:34:14
PAY212558,T112558,0,0.0,No Fine,,,,2026-02-13 08:02:32
PAY212559,T112559,0,0.0,No Fine,,,,2026-02-19 03:44:39
PAY212560,T112560,60,60.0,Paid,2025-12-31 13:35:05,2026-01-24 12:35:05,Online,2025-12-31 13:35:05
PAY212561,T112561,0,0.0,No Fine,,,,2025-11-08 13:23:43
PAY212562,T112562,55,55.0,Paid,2026-01-27 04:43:58,2026-02-18 09:43:58,Card,2026-01-27 04:43:58
PAY212563,T112563,0,0.0,No Fine,,,,2025-11-05 12:09:38
PAY212564,T112564,0,0.0,No Fine,,,,2025-12-30 10:57:11
PAY212565,T112565,50,50.0,Paid,2025-12-18 23:01:42,2025-12-25 03:01:42,Online,2025-12-18 23:01:42
PAY212566,T112566,0,0.0,No Fine,,,,2026-01-01 04:57:05
PAY212567,T112567,0,0.0,No Fine,,,,2025-12-30 19:42:19
PAY212568,T112568,0,0.0,No Fine,,,,2026-02-19 07:34:07
PAY212569,T112569,0,0.0,No Fine,,,,2025-11-17 09:06:00
PAY212570,T112570,60,60.0,Paid,2025-11-16 04:07:27,2025-12-11 22:07:27,Card,2025-11-16 04:07:27
PAY212571,T112571,0,0.0,No Fine,,,,2025-12-18 08:27:13
PAY212572,T112572,45,45.0,Paid,2026-01-29 00:24:27,2026-02-03 00:24:27,Card,2026-01-29 00:24:27
PAY212573,T112573,0,0.0,No Fine,,,,2026-02-27 13:24:25
PAY212574,T112574,0,0.0,No Fine,,,,2026-01-24 16:20:06
PAY212575,T112575,0,0.0,No Fine,,,,2025-12-04 07:27:17
PAY212576,T112576,0,0.0,No Fine,,,,2025-11-13 05:51:50
PAY212577,T112577,0,0.0,No Fine,,,,2026-01-07 00:00:34
PAY212578,T112578,60,60.0,Paid,2026-02-04 13:51:38,2026-02-08 13:51:38,Online,2026-02-04 13:51:38
PAY212579,T112579,0,0.0,No Fine,,,,2025-11-03 17:57:12
PAY212580,T112580,0,0.0,No Fine,,,,2025-12-08 03:46:07
PAY212581,T112581,40,40.0,Paid,2026-03-19 09:09:44,2026-03-23 02:09:44,Card,2026-03-19 09:09:44
PAY212582,T112582,0,0.0,No Fine,,,,2026-02-19 03:34:08
PAY212583,T112583,0,0.0,No Fine,,,,2026-01-07 21:05:57
PAY212584,T112584,55,55.0,Paid,2025-12-25 00:48:25,2025-12-28 01:48:25,Online,2025-12-25 00:48:25
PAY212585,T112585,0,0.0,No Fine,,,,2025-12-29 16:32:41
PAY212586,T112586,0,0.0,No Fine,,,,2025-11-19 14:17:29
PAY212587,T112587,0,0.0,No Fine,,,,2026-02-09 13:49:30
PAY212588,T112588,0,0.0,No Fine,,,,2025-12-11 18:34:06
PAY212589,T112589,0,0.0,No Fine,,,,2026-02-22 00:35:48
PAY212590,T112590,0,0.0,No Fine,,,,2025-12-21 07:12:32
PAY212591,T112591,0,0.0,No Fine,,,,2025-12-22 06:18:41
PAY212592,T112592,0,0.0,No Fine,,,,2025-12-01 11:59:24
PAY212593,T112593,0,0.0,No Fine,,,,2026-02-03 05:38:14
PAY212594,T112594,0,0.0,No Fine,,,,2025-11-09 02:10:29
PAY212595,T112595,50,50.0,Paid,2026-02-28 01:06:05,2026-03-12 00:06:05,Cash,2026-02-28 01:06:05
PAY212596,T112596,0,0.0,No Fine,,,,2025-11-06 01:37:06
PAY212597,T112597,0,0.0,No Fine,,,,2025-11-25 20:32:50
PAY212598,T112598,65,65.0,Paid,2025-12-03 23:30:02,2025-12-20 21:30:02,Card,2025-12-03 23:30:02
PAY212599,T112599,70,70.0,Paid,2025-12-24 16:31:19,2026-01-23 02:31:19,Online,2025-12-24 16:31:19
PAY212600,T112600,0,0.0,No Fine,,,,2026-01-29 17:29:58
PAY212601,T112601,0,0.0,No Fine,,,,2025-11-13 18:44:43
PAY212602,T112602,0,0.0,No Fine,,,,2026-02-12 00:19:42
PAY212603,T112603,0,0.0,No Fine,,,,2026-01-02 09:09:39
PAY212604,T112604,0,0.0,No Fine,,,,2026-02-19 07:41:21
PAY212605,T112605,0,0.0,No Fine,,,,2026-02-25 22:11:38
PAY212606,T112606,65,65.0,Paid,2025-11-04 09:41:24,2025-12-03 19:41:24,Card,2025-11-04 09:41:24
PAY212607,T112607,0,0.0,No Fine,,,,2026-01-03 22:46:56
PAY212608,T112608,55,0.0,Unpaid,,2026-01-14 19:38:11,,2025-12-15 19:40:11
PAY212609,T112609,0,0.0,No Fine,,,,2026-02-17 17:22:07
PAY212610,T112610,0,0.0,No Fine,,,,2025-12-29 09:58:34
PAY212611,T112611,0,0.0,No Fine,,,,2025-11-17 19:12:38
PAY212612,T112612,0,0.0,No Fine,,,,2026-02-24 19:31:35
PAY212613,T112613,0,0.0,No Fine,,,,2026-01-22 04:17:24
PAY212614,T112614,0,0.0,No Fine,,,,2026-01-25 22:37:16
PAY212615,T112615,0,0.0,No Fine,,,,2025-11-19 16:14:01
PAY212616,T112616,0,0.0,No Fine,,,,2026-01-14 01:38:28
PAY212617,T112617,0,0.0,No Fine,,,,2026-01-09 00:49:34
PAY212618,T112618,0,0.0,No Fine,,,,2025-11-24 13:07:38
PAY212619,T112619,60,60.0,Paid,2025-11-21 20:14:22,2025-12-01 18:14:22,Cash,2025-11-21 20:14:22
PAY212620,T112620,0,0.0,No Fine,,,,2026-02-09 01:30:55
PAY212621,T112621,0,0.0,No Fine,,,,2025-11-01 05:50:25
PAY212622,T112622,0,0.0,No Fine,,,,2025-12-13 12:18:41
PAY212623,T112623,0,0.0,No Fine,,,,2026-01-16 09:06:43
PAY212624,T112624,70,70.0,Paid,2026-02-26 21:23:13,2026-03-11 12:23:13,Card,2026-02-26 21:23:13
PAY212625,T112625,0,0.0,No Fine,,,,2025-12-05 07:00:07
PAY212626,T112626,0,0.0,No Fine,,,,2025-11-17 16:16:15
PAY212627,T112627,40,40.0,Paid,2026-01-06 08:38:17,2026-02-03 13:38:17,Cash,2026-01-06 08:38:17
PAY212628,T112628,85,85.0,Paid,2026-01-31 08:39:19,2026-02-06 15:39:19,Online,2026-01-31 08:39:19
PAY212629,T112629,0,0.0,No Fine,,,,2025-12-12 02:48:33
PAY212630,T112630,0,0.0,No Fine,,,,2025-12-10 08:17:06
PAY212631,T112631,0,0.0,No Fine,,,,2026-01-30 07:30:01
PAY212632,T112632,0,0.0,No Fine,,,,2026-01-14 18:18:59
PAY212633,T112633,0,0.0,No Fine,,,,2026-01-28 14:03:25
PAY212634,T112634,0,0.0,No Fine,,,,2025-12-04 17:30:51
PAY212635,T112635,0,0.0,No Fine,,,,2026-01-25 23:11:53
PAY212636,T112636,0,0.0,No Fine,,,,2026-02-21 14:44:42
PAY212637,T112637,0,0.0,No Fine,,,,2026-02-08 10:09:47
PAY212638,T112638,45,31.32,Partial,2026-04-01 21:32:16,2026-03-23 19:32:16,Card,2026-04-01 21:32:16
PAY212639,T112639,0,0.0,No Fine,,,,2025-11-16 14:10:27
PAY212640,T112640,45,45.0,Paid,2026-01-16 09:24:57,2026-02-12 03:24:57,Online,2026-01-16 09:24:57
PAY212641,T112641,0,0.0,No Fine,,,,2026-02-28 11:30:24
PAY212642,T112642,0,0.0,No Fine,,,,2026-01-05 17:00:56
PAY212643,T112643,0,0.0,No Fine,,,,2025-11-03 15:07:27
PAY212644,T112644,0,0.0,No Fine,,,,2025-11-02 23:31:32
PAY212645,T112645,65,65.0,Paid,2025-11-02 15:20:13,2025-12-02 00:20:13,Card,2025-11-02 15:20:13
PAY212646,T112646,0,0.0,No Fine,,,,2025-12-18 15:13:00
PAY212647,T112647,75,75.0,Paid,2026-03-06 18:43:06,2026-03-26 01:43:06,Card,2026-03-06 18:43:06
PAY212648,T112648,0,0.0,No Fine,,,,2025-12-19 10:12:08
PAY212649,T112649,0,0.0,No Fine,,,,2025-11-10 06:05:00
PAY212650,T112650,0,0.0,No Fine,,,,2025-12-11 03:48:44
PAY212651,T112651,0,0.0,No Fine,,,,2025-12-01 04:18:01
PAY212652,T112652,0,0.0,No Fine,,,,2025-12-17 09:18:06
PAY212653,T112653,0,0.0,No Fine,,,,2025-11-27 17:14:21
PAY212654,T112654,40,40.0,Paid,2026-01-03 09:02:45,2026-01-28 22:02:45,Online,2026-01-03 09:02:45
PAY212655,T112655,0,0.0,No Fine,,,,2025-12-12 11:02:06
PAY212656,T112656,0,0.0,No Fine,,,,2026-01-03 03:57:24
PAY212657,T112657,0,0.0,No Fine,,,,2026-02-22 03:10:08
PAY212658,T112658,0,0.0,No Fine,,,,2025-12-19 22:08:54
PAY212659,T112659,0,0.0,No Fine,,,,2025-11-29 11:57:27
PAY212660,T112660,0,0.0,No Fine,,,,2026-02-21 20:50:48
PAY212661,T112661,0,0.0,No Fine,,,,2026-01-08 11:54:43
PAY212662,T112662,0,0.0,No Fine,,,,2026-01-25 03:31:24
PAY212663,T112663,65,65.0,Paid,2025-12-17 22:28:24,2026-01-04 11:28:24,Card,2025-12-17 22:28:24
PAY212664,T112664,0,0.0,No Fine,,,,2025-12-03 08:25:49
PAY212665,T112665,0,0.0,No Fine,,,,2025-12-28 19:29:46
PAY212666,T112666,45,45.0,Paid,2025-12-03 19:50:12,2025-12-10 21:50:12,Card,2025-12-03 19:50:12
PAY212667,T112667,0,0.0,No Fine,,,,2026-01-07 00:05:04
PAY212668,T112668,0,0.0,No Fine,,,,2026-02-01 09:09:28
PAY212669,T112669,0,0.0,No Fine,,,,2025-12-28 22:33:59
PAY212670,T112670,60,60.0,Paid,2026-03-02 14:43:08,2026-03-08 13:43:08,Cash,2026-03-02 14:43:08
PAY212671,T112671,0,0.0,No Fine,,,,2026-02-14 02:48:03
PAY212672,T112672,0,0.0,No Fine,,,,2026-02-23 09:00:59
PAY212673,T112673,0,0.0,No Fine,,,,2026-01-19 10:10:01
PAY212674,T112674,0,0.0,No Fine,,,,2026-01-20 08:30:38
PAY212675,T112675,0,0.0,No Fine,,,,2025-12-18 10:31:10
PAY212676,T112676,70,70.0,Paid,2026-01-04 23:31:28,2026-01-10 10:31:28,Cash,2026-01-04 23:31:28
PAY212677,T112677,0,0.0,No Fine,,,,2025-12-15 11:30:07
PAY212678,T112678,0,0.0,No Fine,,,,2025-12-11 15:38:18
PAY212679,T112679,0,0.0,No Fine,,,,2026-01-22 21:04:19
PAY212680,T112680,0,0.0,No Fine,,,,2025-12-24 15:12:57
PAY212681,T112681,0,0.0,No Fine,,,,2026-02-17 06:10:29
PAY212682,T112682,0,0.0,No Fine,,,,2026-01-04 23:46:12
PAY212683,T112683,0,0.0,No Fine,,,,2026-02-11 01:32:06
PAY212684,T112684,40,0.0,Unpaid,,2025-12-05 19:45:02,,2025-11-05 19:47:02
PAY212685,T112685,0,0.0,No Fine,,,,2025-12-09 21:42:46
PAY212686,T112686,0,0.0,No Fine,,,,2026-02-08 13:00:32
PAY212687,T112687,0,0.0,No Fine,,,,2026-02-20 23:58:07
PAY212688,T112688,0,0.0,No Fine,,,,2025-12-30 05:56:54
PAY212689,T112689,0,0.0,No Fine,,,,2025-11-04 11:17:34
PAY212690,T112690,0,0.0,No Fine,,,,2026-02-06 21:40:56
PAY212691,T112691,0,0.0,No Fine,,,,2026-01-08 04:01:15
PAY212692,T112692,0,0.0,No Fine,,,,2026-02-20 09:14:34
PAY212693,T112693,0,0.0,No Fine,,,,2025-12-16 02:20:14
PAY212694,T112694,0,0.0,No Fine,,,,2025-11-03 21:33:53
PAY212695,T112695,0,0.0,No Fine,,,,2026-02-27 23:57:15
PAY212696,T112696,0,0.0,No Fine,,,,2025-11-29 05:46:05
PAY212697,T112697,0,0.0,No Fine,,,,2026-01-19 08:34:46
PAY212698,T112698,0,0.0,No Fine,,,,2025-12-29 13:30:35
PAY212699,T112699,40,40.0,Paid,2025-12-14 22:28:22,2026-01-01 01:28:22,Card,2025-12-14 22:28:22
PAY212700,T112700,0,0.0,No Fine,,,,2026-01-05 08:33:30
PAY212701,T112701,0,0.0,No Fine,,,,2026-01-17 15:56:01
PAY212702,T112702,0,0.0,No Fine,,,,2025-11-13 02:05:56
PAY212703,T112703,0,0.0,No Fine,,,,2026-02-24 17:45:08
PAY212704,T112704,45,0.0,Unpaid,,2025-12-21 14:30:56,,2025-11-21 14:32:56
PAY212705,T112705,55,20.54,Partial,2026-01-13 14:51:13,2026-01-28 04:51:13,Online,2026-01-13 14:51:13
PAY212706,T112706,0,0.0,No Fine,,,,2026-01-02 08:28:22
PAY212707,T112707,0,0.0,No Fine,,,,2026-02-16 21:02:18
PAY212708,T112708,0,0.0,No Fine,,,,2026-01-31 19:53:39
PAY212709,T112709,75,75.0,Paid,2025-12-29 19:34:12,2026-01-13 21:34:12,Online,2025-12-29 19:34:12
PAY212710,T112710,0,0.0,No Fine,,,,2025-12-19 23:39:21
PAY212711,T112711,0,0.0,No Fine,,,,2026-02-26 12:25:09
PAY212712,T112712,55,55.0,Paid,2026-01-11 19:56:11,2026-02-08 03:56:11,Online,2026-01-11 19:56:11
PAY212713,T112713,0,0.0,No Fine,,,,2025-11-22 11:14:12
PAY212714,T112714,0,0.0,No Fine,,,,2025-12-25 22:51:50
PAY212715,T112715,0,0.0,No Fine,,,,2026-01-25 05:09:04
PAY212716,T112716,0,0.0,No Fine,,,,2026-01-17 00:40:29
PAY212717,T112717,40,40.0,Paid,2025-11-17 02:16:35,2025-12-15 03:16:35,Card,2025-11-17 02:16:35
PAY212718,T112718,0,0.0,No Fine,,,,2026-02-12 19:44:34
PAY212719,T112719,0,0.0,No Fine,,,,2025-11-11 13:15:45
PAY212720,T112720,0,0.0,No Fine,,,,2025-12-26 13:51:58
PAY212721,T112721,0,0.0,No Fine,,,,2025-11-23 07:56:11
PAY212722,T112722,0,0.0,No Fine,,,,2026-02-09 00:39:58
PAY212723,T112723,0,0.0,No Fine,,,,2026-02-02 07:47:30
PAY212724,T112724,0,0.0,No Fine,,,,2026-02-12 16:19:36
PAY212725,T112725,0,0.0,No Fine,,,,2025-12-28 00:27:41
PAY212726,T112726,0,0.0,No Fine,,,,2025-11-05 17:19:27
PAY212727,T112727,0,0.0,No Fine,,,,2026-02-22 03:34:13
PAY212728,T112728,0,0.0,No Fine,,,,2025-11-07 23:28:06
PAY212729,T112729,0,0.0,No Fine,,,,2025-12-04 10:48:54
PAY212730,T112730,0,0.0,No Fine,,,,2025-11-30 18:24:54
PAY212731,T112731,0,0.0,No Fine,,,,2026-02-11 11:22:45
PAY212732,T112732,75,0.0,Unpaid,,2026-03-23 09:39:49,,2026-02-21 09:41:49
PAY212733,T112733,60,60.0,Paid,2026-01-02 08:53:15,2026-02-01 00:53:15,Cash,2026-01-02 08:53:15
PAY212734,T112734,0,0.0,No Fine,,,,2025-11-22 04:57:25
PAY212735,T112735,0,0.0,No Fine,,,,2025-12-23 06:23:13
PAY212736,T112736,0,0.0,No Fine,,,,2025-11-24 03:52:43
PAY212737,T112737,0,0.0,No Fine,,,,2025-11-09 17:33:41
PAY212738,T112738,0,0.0,No Fine,,,,2025-12-20 08:06:45
PAY212739,T112739,0,0.0,No Fine,,,,2025-11-01 23:41:35
PAY212740,T112740,0,0.0,No Fine,,,,2025-12-26 09:49:13
PAY212741,T112741,60,0.0,Unpaid,,2026-03-13 11:28:08,,2026-02-11 11:30:08
PAY212742,T112742,0,0.0,No Fine,,,,2026-01-14 06:57:50
PAY212743,T112743,0,0.0,No Fine,,,,2025-11-26 14:28:45
PAY212744,T112744,0,0.0,No Fine,,,,2025-11-06 18:58:19
PAY212745,T112745,40,0.0,Unpaid,,2025-12-28 08:29:18,,2025-11-28 08:31:18
PAY212746,T112746,0,0.0,No Fine,,,,2025-11-22 07:30:51
PAY212747,T112747,0,0.0,No Fine,,,,2025-11-01 10:21:27
PAY212748,T112748,0,0.0,No Fine,,,,2026-01-20 19:01:18
PAY212749,T112749,0,0.0,No Fine,,,,2025-12-08 20:20:11
PAY212750,T112750,0,0.0,No Fine,,,,2026-02-04 13:53:55
PAY212751,T112751,0,0.0,No Fine,,,,2025-11-20 22:21:26
PAY212752,T112752,0,0.0,No Fine,,,,2026-02-04 02:22:58
PAY212753,T112753,0,0.0,No Fine,,,,2026-01-18 14:29:28
PAY212754,T112754,0,0.0,No Fine,,,,2025-11-29 07:10:56
PAY212755,T112755,0,0.0,No Fine,,,,2026-01-24 07:10:32
PAY212756,T112756,0,0.0,No Fine,,,,2026-02-05 04:52:39
PAY212757,T112757,0,0.0,No Fine,,,,2025-12-05 15:40:43
PAY212758,T112758,0,0.0,No Fine,,,,2025-11-15 07:30:23
PAY212759,T112759,70,70.0,Paid,2025-12-29 04:15:12,2026-01-10 18:15:12,Card,2025-12-29 04:15:12
PAY212760,T112760,0,0.0,No Fine,,,,2026-01-13 02:13:39
PAY212761,T112761,0,0.0,No Fine,,,,2025-12-17 16:54:10
PAY212762,T112762,85,85.0,Paid,2026-02-21 21:57:54,2026-03-16 02:57:54,Online,2026-02-21 21:57:54
PAY212763,T112763,0,0.0,No Fine,,,,2026-01-22 19:40:55
PAY212764,T112764,0,0.0,No Fine,,,,2025-11-28 02:37:20
PAY212765,T112765,55,55.0,Paid,2026-01-26 01:25:14,2026-02-15 12:25:14,Online,2026-01-26 01:25:14
PAY212766,T112766,40,40.0,Paid,2026-03-10 21:16:38,2026-03-21 23:16:38,Online,2026-03-10 21:16:38
PAY212767,T112767,0,0.0,No Fine,,,,2025-11-16 10:24:15
PAY212768,T112768,0,0.0,No Fine,,,,2026-02-19 13:11:56
PAY212769,T112769,0,0.0,No Fine,,,,2026-01-09 07:49:33
PAY212770,T112770,0,0.0,No Fine,,,,2026-02-02 19:19:10
PAY212771,T112771,0,0.0,No Fine,,,,2026-02-11 18:56:30
PAY212772,T112772,0,0.0,No Fine,,,,2025-11-06 08:23:58
PAY212773,T112773,0,0.0,No Fine,,,,2025-11-24 04:50:32
PAY212774,T112774,45,45.0,Paid,2026-03-12 07:42:33,2026-03-15 20:42:33,Card,2026-03-12 07:42:33
PAY212775,T112775,0,0.0,No Fine,,,,2025-12-08 12:50:35
PAY212776,T112776,0,0.0,No Fine,,,,2025-12-21 18:11:36
PAY212777,T112777,0,0.0,No Fine,,,,2026-01-30 17:03:41
PAY212778,T112778,0,0.0,No Fine,,,,2026-01-18 20:35:10
PAY212779,T112779,0,0.0,No Fine,,,,2026-01-16 15:12:15
PAY212780,T112780,0,0.0,No Fine,,,,2026-01-25 16:43:13
PAY212781,T112781,40,0.0,Unpaid,,2026-01-21 11:21:12,,2025-12-22 11:23:12
PAY212782,T112782,50,50.0,Paid,2025-11-15 22:01:17,2025-12-11 03:01:17,Online,2025-11-15 22:01:17
PAY212783,T112783,0,0.0,No Fine,,,,2026-01-29 15:15:51
PAY212784,T112784,0,0.0,No Fine,,,,2026-01-27 06:05:57
PAY212785,T112785,0,0.0,No Fine,,,,2026-02-06 05:23:40
PAY212786,T112786,0,0.0,No Fine,,,,2025-11-14 21:23:47
PAY212787,T112787,0,0.0,No Fine,,,,2025-11-18 17:34:20
PAY212788,T112788,0,0.0,No Fine,,,,2025-11-24 21:56:29
PAY212789,T112789,0,0.0,No Fine,,,,2025-11-06 23:19:58
