Transaction_ID,Vehicle_ID,Permit_ID,Parking_Space_ID,Zone_ID,Zone_Name,Zone_Type,Event_Time,System_Time_Stamp,Permit_Start_Time,Permit_End_Time,Permit_Status,Occupancy_Status,Violation_Type,Violation_Status,Fine_Amount,Created_At,Updated_At
T104172,V16505,P42276,S4694,Z006,Civic Center,Commercial,2025-11-04 06:38:53,2025-11-04 06:41:52,2025-10-11 15:38:53,2025-11-30 08:38:53,Active,Vacant,,Closed,0,2025-11-04 05:58:53,2025-11-04 06:41:52
T104173,V61498,P35741,S2304,Z007,Student Housing,Campus,2026-01-25 17:40:05,2026-01-25 17:43:01,2025-12-12 17:40:05,2026-01-25 08:40:05,Expired,Occupied,,Closed,0,2026-01-25 16:22:05,2026-01-25 17:43:01
T104174,V84943,P24576,S6691,Z004,Transit Hub,Commercial,2025-11-20 23:48:09,2025-11-20 23:48:15,2025-11-11 08:48:09,2026-01-05 05:48:09,Active,Occupied,No Permit,Paid,70,2025-11-20 22:04:09,2025-11-20 23:48:15
T104175,V82045,P75114,S8576,Z007,Student Housing,Campus,2025-12-13 03:25:42,2025-12-13 03:29:29,2025-12-03 08:25:42,2026-01-01 02:25:42,Active,Occupied,,Closed,0,2025-12-13 03:11:42,2025-12-13 03:29:29
T104176,V74349,P81384,S4861,Z001,Downtown Core,Commercial,2025-11-25 23:37:51,2025-11-25 23:40:23,2025-11-06 09:37:51,2025-12-23 05:37:51,Active,Occupied,,Closed,0,2025-11-25 23:13:51,2025-11-25 23:40:23
T104177,V30131,P30846,S8470,Z003,Residential North,Residential,2025-11-11 17:17:56,2025-11-11 17:18:09,2025-10-15 11:17:56,2025-11-13 17:17:56,Active,Occupied,,Closed,0,2025-11-11 16:38:56,2025-11-11 17:18:09
T104178,V17144,P68927,S1709,Z002,Campus East,Campus,2026-02-19 06:46:49,2026-02-19 06:50:24,2026-02-15 07:46:49,2026-02-26 00:46:49,Active,Occupied,,Closed,0,2026-02-19 05:06:49,2026-02-19 06:50:24
T104179,V57294,P39626,S4647,Z003,Residential North,Residential,2025-12-22 19:41:21,2025-12-22 19:43:47,2025-12-02 05:41:21,2026-01-02 12:41:21,Active,Occupied,,Closed,0,2025-12-22 17:42:21,2025-12-22 19:43:47
T104180,V10500,P15114,S9775,Z003,Residential North,Residential,2025-11-14 08:06:03,2025-11-14 08:09:34,2025-10-25 10:06:03,2025-12-27 23:06:03,Active,Occupied,,Closed,0,2025-11-14 07:42:03,2025-11-14 08:09:34
T104181,V66047,P56118,S6551,Z005,Riverfront,Mixed Use,2025-11-14 03:09:35,2025-11-14 03:10:43,2025-09-04 03:09:35,2025-11-13 00:09:35,Expired,Occupied,Overtime Parking,Paid,40,2025-11-14 03:06:35,2025-11-14 03:10:43
T104182,V21485,P95102,S8386,Z003,Residential North,Residential,2026-02-05 21:40:43,2026-02-05 21:44:18,2026-01-28 08:40:43,2026-03-02 17:40:43,Active,Occupied,Overtime Parking,Appealed,40,2026-02-05 19:59:43,2026-02-05 21:44:18
T104183,V48607,P90826,S8233,Z003,Residential North,Residential,2026-01-15 06:04:31,2026-01-15 06:07:12,2025-12-17 17:04:31,2026-02-25 13:04:31,Active,Occupied,,Closed,0,2026-01-15 04:05:31,2026-01-15 06:07:12
T104184,V96772,P72599,S3105,Z008,Old Town,Mixed Use,2025-12-03 23:20:16,2025-12-03 23:24:15,2025-11-26 19:20:16,2026-01-18 06:20:16,Active,Occupied,,Closed,0,2025-12-03 23:02:16,2025-12-03 23:24:15
T104185,V91931,P63543,S7818,Z004,Transit Hub,Commercial,2025-12-08 20:49:12,2025-12-08 20:53:07,2025-11-25 12:49:12,2026-01-20 01:49:12,Active,Occupied,Expired Meter,Paid,55,2025-12-08 18:50:12,2025-12-08 20:53:07
T104186,V88671,P66977,S1063,Z002,Campus East,Campus,2025-12-06 17:22:45,2025-12-06 17:24:46,2025-12-03 03:22:45,2025-12-12 20:22:45,Active,Occupied,,Closed,0,2025-12-06 16:02:45,2025-12-06 17:24:46
T104187,V72957,P27676,S4344,Z008,Old Town,Mixed Use,2025-11-12 17:07:26,2025-11-12 17:10:14,2025-10-29 14:07:26,2025-12-13 02:07:26,Active,Occupied,,Closed,0,2025-11-12 15:38:26,2025-11-12 17:10:14
T104188,V36171,P14197,S4519,Z008,Old Town,Mixed Use,2026-02-25 01:08:14,2026-02-25 01:08:37,2026-02-15 02:08:14,2026-04-08 16:08:14,Active,Occupied,Improper Parking,Paid,55,2026-02-24 23:30:14,2026-02-25 01:08:37
T104189,V22712,P79189,S4091,Z004,Transit Hub,Commercial,2025-11-11 17:09:05,2025-11-11 17:09:45,2025-10-25 12:09:05,2025-12-10 09:09:05,Active,Occupied,Improper Parking,Issued,65,2025-11-11 16:14:05,2025-11-11 17:09:45
T104190,V13373,P50489,S7171,Z004,Transit Hub,Commercial,2026-02-07 16:37:00,2026-02-07 16:40:22,2026-01-15 11:37:00,2026-02-25 23:37:00,Active,Occupied,,Closed,0,2026-02-07 15:26:00,2026-02-07 16:40:22
T104191,V37125,P11839,S1441,Z001,Downtown Core,Commercial,2026-02-05 11:15:38,2026-02-05 11:18:33,2026-01-29 07:15:38,2026-03-03 03:15:38,Active,Occupied,,Closed,0,2026-02-05 09:53:38,2026-02-05 11:18:33
T104192,V32391,P67741,S7929,Z004,Transit Hub,Commercial,2026-02-13 05:06:40,2026-02-13 05:09:32,2026-02-03 08:06:40,2026-03-11 04:06:40,Active,Occupied,,Closed,0,2026-02-13 04:06:40,2026-02-13 05:09:32
T104193,V93648,P78269,S4176,Z005,Riverfront,Mixed Use,2025-11-08 07:22:01,2025-11-08 07:23:40,2025-09-04 07:22:01,2025-11-05 17:22:01,Expired,Occupied,,Closed,0,2025-11-08 06:18:01,2025-11-08 07:23:40
T104194,V48248,P45945,S6649,Z005,Riverfront,Mixed Use,2026-02-05 00:10:04,2026-02-05 00:12:57,2026-02-02 19:10:04,2026-03-14 15:10:04,Active,Occupied,Improper Parking,Paid,55,2026-02-04 22:40:04,2026-02-05 00:12:57
T104195,V20739,P62556,S1449,Z008,Old Town,Mixed Use,2026-01-01 00:01:25,2026-01-01 00:02:13,2025-12-02 23:01:25,2026-02-03 10:01:25,Active,Occupied,,Closed,0,2025-12-31 22:30:25,2026-01-01 00:02:13
T104196,V72071,P43169,S7272,Z007,Student Housing,Campus,2026-02-08 07:43:22,2026-02-08 07:46:30,2025-12-30 07:43:22,2026-02-05 13:43:22,Expired,Occupied,,Closed,0,2026-02-08 06:04:22,2026-02-08 07:46:30
T104197,V25139,P11776,S8180,Z001,Downtown Core,Commercial,2026-02-12 13:44:13,2026-02-12 13:45:50,2026-01-23 23:44:13,2026-03-07 19:44:13,Active,Occupied,Improper Parking,Paid,65,2026-02-12 13:19:13,2026-02-12 13:45:50
T104198,V50416,P25064,S1234,Z007,Student Housing,Campus,2025-11-14 02:06:58,2025-11-14 02:08:11,2025-11-14 01:06:58,2025-12-03 20:06:58,Active,Occupied,,Closed,0,2025-11-14 01:13:58,2025-11-14 02:08:11
T104199,V62096,P53522,S3238,Z007,Student Housing,Campus,2026-01-09 21:10:25,2026-01-09 21:11:13,2026-01-05 12:10:25,2026-02-19 07:10:25,Active,Occupied,,Closed,0,2026-01-09 19:45:25,2026-01-09 21:11:13
T104200,V71727,P67962,S4614,Z008,Old Town,Mixed Use,2026-02-04 13:25:59,2026-02-04 13:26:22,2026-02-01 22:25:59,2026-02-19 19:25:59,Active,Vacant,,Closed,0,2026-02-04 11:28:59,2026-02-04 13:26:22
T104201,V74106,P68854,S2660,Z006,Civic Center,Commercial,2026-02-27 13:08:15,2026-02-27 13:11:03,2025-12-01 13:08:15,2026-02-27 02:08:15,Expired,Occupied,Expired Meter,Paid,55,2026-02-27 11:38:15,2026-02-27 13:11:03
T104202,V96643,P48574,S8494,Z008,Old Town,Mixed Use,2026-02-28 11:48:47,2026-02-28 11:50:42,2026-02-15 18:48:47,2026-03-14 19:48:47,Active,Occupied,,Closed,0,2026-02-28 10:42:47,2026-02-28 11:50:42
T104203,V44734,P63252,S6417,Z002,Campus East,Campus,2026-02-01 01:24:14,2026-02-01 01:24:42,2026-01-14 10:24:14,2026-02-05 20:24:14,Active,Occupied,Overtime Parking,Appealed,40,2026-01-31 23:52:14,2026-02-01 01:24:42
T104204,V21945,P60619,S1736,Z002,Campus East,Campus,2026-01-24 13:59:40,2026-01-24 14:03:30,2025-12-27 22:59:40,2026-02-05 10:59:40,Active,Occupied,,Closed,0,2026-01-24 13:42:40,2026-01-24 14:03:30
T104205,V94130,P28207,S9637,Z004,Transit Hub,Commercial,2025-11-11 15:00:31,2025-11-11 15:01:13,2025-11-07 08:00:31,2025-11-21 18:00:31,Active,Occupied,,Closed,0,2025-11-11 14:21:31,2025-11-11 15:01:13
T104206,V81319,P25315,S2621,Z004,Transit Hub,Commercial,2026-01-05 01:50:05,2026-01-05 01:53:46,2026-01-03 14:50:05,2026-02-03 19:50:05,Active,Occupied,,Closed,0,2026-01-05 01:26:05,2026-01-05 01:53:46
T104207,V60793,P88629,S1268,Z006,Civic Center,Commercial,2025-11-28 03:57:45,2025-11-28 04:01:02,2025-11-01 12:57:45,2026-01-03 07:57:45,Active,Occupied,Expired Meter,Paid,55,2025-11-28 02:24:45,2025-11-28 04:01:02
T104208,V34232,P90538,S6252,Z004,Transit Hub,Commercial,2025-11-08 00:34:11,2025-11-08 00:37:40,2025-11-03 04:34:11,2025-11-09 02:34:11,Active,Occupied,,Closed,0,2025-11-08 00:17:11,2025-11-08 00:37:40
T104209,V58630,P73672,S5000,Z002,Campus East,Campus,2025-11-01 23:47:47,2025-11-01 23:48:14,2025-10-22 16:47:47,2025-11-26 12:47:47,Active,Occupied,,Closed,0,2025-11-01 22:04:47,2025-11-01 23:48:14
T104210,V59996,P76977,S6414,Z007,Student Housing,Campus,2025-12-26 00:12:01,2025-12-26 00:14:06,2025-12-04 03:12:01,2026-01-29 17:12:01,Active,Occupied,,Closed,0,2025-12-25 22:57:01,2025-12-26 00:14:06
T104211,V58418,P96796,S3217,Z008,Old Town,Mixed Use,2026-01-17 02:33:31,2026-01-17 02:36:50,2025-11-07 02:33:31,2026-01-16 04:33:31,Expired,Occupied,,Closed,0,2026-01-17 02:16:31,2026-01-17 02:36:50
T104212,V34455,P51498,S2697,Z003,Residential North,Residential,2025-11-16 19:45:28,2025-11-16 19:47:08,2025-10-16 19:45:28,2025-11-14 09:45:28,Expired,Occupied,,Closed,0,2025-11-16 18:06:28,2025-11-16 19:47:08
T104213,V68428,P66024,S8115,Z005,Riverfront,Mixed Use,2026-01-30 03:04:09,2026-01-30 03:05:56,2025-12-31 03:04:09,2026-02-04 03:04:09,Suspended,Occupied,,Closed,0,2026-01-30 02:54:09,2026-01-30 03:05:56
T104214,V15848,P54950,S3908,Z003,Residential North,Residential,2026-02-04 03:03:21,2026-02-04 03:05:37,2026-01-20 14:03:21,2026-03-08 18:03:21,Active,Occupied,Improper Parking,Paid,55,2026-02-04 02:24:21,2026-02-04 03:05:37
T104215,V44510,P92723,S3099,Z003,Residential North,Residential,2026-01-23 23:27:50,2026-01-23 23:31:01,2026-01-23 02:27:50,2026-03-06 18:27:50,Active,Occupied,,Closed,0,2026-01-23 21:30:50,2026-01-23 23:31:01
T104216,V67637,P26412,S7683,Z002,Campus East,Campus,2026-01-13 10:10:13,2026-01-13 10:13:51,2026-01-13 04:10:13,2026-01-30 04:10:13,Active,Occupied,,Closed,0,2026-01-13 09:52:13,2026-01-13 10:13:51
T104217,V70956,P51431,S6855,Z003,Residential North,Residential,2026-02-08 01:46:54,2026-02-08 01:47:06,2026-01-09 18:46:54,2026-03-24 03:46:54,Active,Occupied,,Closed,0,2026-02-08 01:13:54,2026-02-08 01:47:06
T104218,V44524,P55036,S3162,Z008,Old Town,Mixed Use,2026-01-02 20:11:33,2026-01-02 20:15:24,2025-12-14 09:11:33,2026-01-12 04:11:33,Active,Occupied,,Closed,0,2026-01-02 19:39:33,2026-01-02 20:15:24
T104219,V39654,P97030,S3582,Z006,Civic Center,Commercial,2026-02-12 16:12:20,2026-02-12 16:13:29,2026-02-08 02:12:20,2026-02-13 21:12:20,Active,Occupied,Loading Zone Misuse,Paid,75,2026-02-12 14:58:20,2026-02-12 16:13:29
T104220,V45200,P49413,S2703,Z001,Downtown Core,Commercial,2025-12-24 18:24:33,2025-12-24 18:25:30,2025-12-21 14:24:33,2026-01-26 08:24:33,Active,Occupied,,Closed,0,2025-12-24 17:39:33,2025-12-24 18:25:30
T104221,V83956,P29620,S2798,Z004,Transit Hub,Commercial,2025-12-03 18:41:14,2025-12-03 18:42:22,2025-11-13 22:41:14,2025-12-06 01:41:14,Active,Vacant,Expired Meter,Paid,55,2025-12-03 18:03:14,2025-12-03 18:42:22
T104222,V18079,P44480,S9647,Z001,Downtown Core,Commercial,2026-01-07 03:01:58,2026-01-07 03:05:19,2026-01-04 18:01:58,2026-01-09 19:01:58,Active,Occupied,,Closed,0,2026-01-07 01:40:58,2026-01-07 03:05:19
T104223,V29808,P53791,S7848,Z007,Student Housing,Campus,2026-01-11 16:50:36,2026-01-11 16:51:37,2025-12-19 22:50:36,2026-02-01 01:50:36,Active,Occupied,,Closed,0,2026-01-11 16:47:36,2026-01-11 16:51:37
T104224,V97486,P83690,S6118,Z008,Old Town,Mixed Use,2025-11-17 09:55:44,2025-11-17 09:57:07,2025-11-17 09:55:44,2025-12-17 22:55:44,Active,Occupied,,Closed,0,2025-11-17 08:53:44,2025-11-17 09:57:07
T104225,V22675,P65300,S5447,Z008,Old Town,Mixed Use,2026-02-13 00:15:50,2026-02-13 00:17:31,2026-02-06 22:15:50,2026-02-15 14:15:50,Active,Occupied,,Closed,0,2026-02-12 22:34:50,2026-02-13 00:17:31
T104226,V21233,P62677,S8779,Z005,Riverfront,Mixed Use,2026-02-21 06:31:55,2026-02-21 06:34:08,2026-01-30 02:31:55,2026-03-27 05:31:55,Active,Occupied,,Closed,0,2026-02-21 04:35:55,2026-02-21 06:34:08
T104227,V97574,P69561,S2369,Z008,Old Town,Mixed Use,2025-12-07 23:14:58,2025-12-07 23:15:09,2025-12-05 08:14:58,2025-12-20 20:14:58,Active,Occupied,,Closed,0,2025-12-07 22:02:58,2025-12-07 23:15:09
T104228,V55061,P32875,S4168,Z004,Transit Hub,Commercial,2025-11-23 03:50:10,2025-11-23 03:51:32,2025-11-02 16:50:10,2026-01-02 02:50:10,Active,Vacant,,Closed,0,2025-11-23 02:29:10,2025-11-23 03:51:32
T104229,V80968,P89971,S4741,Z008,Old Town,Mixed Use,2025-12-18 15:39:44,2025-12-18 15:42:53,2025-10-23 15:39:44,2025-12-18 05:39:44,Expired,Occupied,Overtime Parking,Paid,40,2025-12-18 13:43:44,2025-12-18 15:42:53
T104230,V64262,P33416,S5549,Z003,Residential North,Residential,2025-11-23 08:45:31,2025-11-23 08:45:49,2025-11-05 20:45:31,2025-12-17 05:45:31,Active,Occupied,,Closed,0,2025-11-23 07:34:31,2025-11-23 08:45:49
T104231,V87296,P85045,S2389,Z005,Riverfront,Mixed Use,2026-02-07 00:36:10,2026-02-07 00:38:36,2026-01-28 23:36:10,2026-03-21 18:36:10,Active,Occupied,,Closed,0,2026-02-06 22:44:10,2026-02-07 00:38:36
T104232,V39820,P89574,S9511,Z004,Transit Hub,Commercial,2025-12-23 04:04:57,2025-12-23 04:08:22,2025-12-05 09:04:57,2026-01-09 11:04:57,Active,Occupied,,Closed,0,2025-12-23 03:40:57,2025-12-23 04:08:22
T104233,V82561,P17186,S2786,Z006,Civic Center,Commercial,2025-11-21 22:08:53,2025-11-21 22:09:29,2025-10-14 22:08:53,2025-11-20 04:08:53,Expired,Occupied,Restricted Zone,Issued,85,2025-11-21 20:12:53,2025-11-21 22:09:29
T104234,V17993,P70715,S3609,Z006,Civic Center,Commercial,2026-01-28 13:27:45,2026-01-28 13:28:41,2026-01-05 10:27:45,2026-03-12 05:27:45,Active,Occupied,Expired Meter,Paid,55,2026-01-28 11:36:45,2026-01-28 13:28:41
T104235,V60738,P31235,S2622,Z006,Civic Center,Commercial,2026-02-14 13:02:12,2026-02-14 13:03:57,2026-02-05 23:02:12,2026-03-10 13:02:12,Active,Occupied,,Closed,0,2026-02-14 12:02:12,2026-02-14 13:03:57
T104236,V78495,P27730,S7161,Z006,Civic Center,Commercial,2025-12-09 15:27:16,2025-12-09 15:28:44,2025-11-26 12:27:16,2025-12-26 07:27:16,Active,Vacant,,Closed,0,2025-12-09 14:14:16,2025-12-09 15:28:44
T104237,V64870,P65053,S9872,Z003,Residential North,Residential,2025-12-12 15:08:55,2025-12-12 15:10:09,2025-12-02 18:08:55,2025-12-18 23:08:55,Active,Occupied,,Closed,0,2025-12-12 15:01:55,2025-12-12 15:10:09
T104238,V80190,P71889,S7581,Z008,Old Town,Mixed Use,2026-01-25 01:07:31,2026-01-25 01:10:11,2026-01-03 10:07:31,2026-02-22 04:07:31,Active,Occupied,,Closed,0,2026-01-24 23:44:31,2026-01-25 01:10:11
T104239,V72236,P90726,S1832,Z001,Downtown Core,Commercial,2025-11-04 06:36:09,2025-11-04 06:39:06,2025-10-25 10:36:09,2025-12-08 20:36:09,Active,Occupied,Expired Meter,Paid,55,2025-11-04 06:24:09,2025-11-04 06:39:06
T104240,V85066,P45560,S7199,Z004,Transit Hub,Commercial,2026-01-18 03:02:34,2026-01-18 03:06:22,2025-12-23 11:02:34,2026-02-05 07:02:34,Active,Occupied,,Closed,0,2026-01-18 02:53:34,2026-01-18 03:06:22
T104241,V40886,P15724,S3964,Z003,Residential North,Residential,2026-01-21 16:53:38,2026-01-21 16:53:45,2026-01-15 12:53:38,2026-02-20 06:53:38,Active,Occupied,,Closed,0,2026-01-21 15:37:38,2026-01-21 16:53:45
T104242,V72424,P66813,S6327,Z006,Civic Center,Commercial,2025-11-24 15:51:48,2025-11-24 15:55:22,2025-11-21 06:51:48,2025-11-27 00:51:48,Active,Occupied,,Closed,0,2025-11-24 15:18:48,2025-11-24 15:55:22
T104243,V49171,P97321,S4504,Z007,Student Housing,Campus,2025-11-17 02:52:52,2025-11-17 02:54:40,2025-10-30 23:52:52,2025-11-23 01:52:52,Active,Occupied,,Closed,0,2025-11-17 02:15:52,2025-11-17 02:54:40
T104244,V20348,P13076,S7833,Z008,Old Town,Mixed Use,2026-01-06 05:54:38,2026-01-06 05:55:57,2025-12-21 10:54:38,2026-01-21 15:54:38,Active,Occupied,No Permit,Paid,60,2026-01-06 04:28:38,2026-01-06 05:55:57
T104245,V61747,P22962,S2171,Z001,Downtown Core,Commercial,2025-12-30 15:18:59,2025-12-30 15:22:29,2025-10-15 15:18:59,2025-12-27 08:18:59,Expired,Occupied,,Closed,0,2025-12-30 14:40:59,2025-12-30 15:22:29
T104246,V14551,P51213,S4379,Z007,Student Housing,Campus,2025-11-02 02:45:23,2025-11-02 02:46:41,2025-10-14 20:45:23,2025-11-09 17:45:23,Active,Occupied,,Closed,0,2025-11-02 00:59:23,2025-11-02 02:46:41
T104247,V75811,P44050,S9505,Z005,Riverfront,Mixed Use,2025-11-26 12:57:00,2025-11-26 12:57:13,2025-10-31 01:57:00,2025-12-30 17:57:00,Active,Vacant,,Closed,0,2025-11-26 11:26:00,2025-11-26 12:57:13
T104248,V84870,P23659,S2569,Z007,Student Housing,Campus,2025-12-15 08:56:26,2025-12-15 08:57:47,2025-11-25 08:56:26,2026-01-01 19:56:26,Active,Occupied,,Closed,0,2025-12-15 08:37:26,2025-12-15 08:57:47
T104249,V77740,P39840,S9500,Z005,Riverfront,Mixed Use,2025-11-24 12:32:56,2025-11-24 12:35:22,2025-11-08 17:32:56,2025-12-03 04:32:56,Active,Occupied,Expired Meter,Paid,45,2025-11-24 12:09:56,2025-11-24 12:35:22
T104250,V84905,P77733,S5428,Z005,Riverfront,Mixed Use,2026-02-16 16:49:01,2026-02-16 16:50:18,2026-01-25 05:49:01,2026-03-04 18:49:01,Active,Occupied,,Closed,0,2026-02-16 15:11:01,2026-02-16 16:50:18
T104251,V98805,P31448,S9421,Z006,Civic Center,Commercial,2025-12-12 18:25:28,2025-12-12 18:26:27,2025-09-30 18:25:28,2025-12-12 12:25:28,Expired,Occupied,,Closed,0,2025-12-12 17:20:28,2025-12-12 18:26:27
T104252,V91300,P67447,S8417,Z005,Riverfront,Mixed Use,2026-02-13 09:44:34,2026-02-13 09:48:10,2026-01-16 20:44:34,2026-03-21 16:44:34,Active,Occupied,No Permit,Issued,60,2026-02-13 08:58:34,2026-02-13 09:48:10
T104253,V29326,P40590,S9612,Z002,Campus East,Campus,2025-11-16 16:29:00,2025-11-16 16:30:23,2025-11-10 01:29:00,2025-12-08 16:29:00,Active,Occupied,,Closed,0,2025-11-16 15:35:00,2025-11-16 16:30:23
T104254,V25765,P83019,S7222,Z004,Transit Hub,Commercial,2025-12-29 22:23:29,2025-12-29 22:24:36,2025-11-27 22:23:29,2025-12-26 11:23:29,Expired,Occupied,,Closed,0,2025-12-29 22:18:29,2025-12-29 22:24:36
T104255,V68856,P63366,S9182,Z004,Transit Hub,Commercial,2026-02-10 18:44:54,2026-02-10 18:46:40,2025-12-03 18:44:54,2026-02-10 01:44:54,Expired,Occupied,,Closed,0,2026-02-10 18:42:54,2026-02-10 18:46:40
T104256,V32659,P97938,S8703,Z006,Civic Center,Commercial,2026-01-09 23:34:53,2026-01-09 23:35:34,2026-01-01 18:34:53,2026-01-19 06:34:53,Active,Occupied,,Closed,0,2026-01-09 23:12:53,2026-01-09 23:35:34
T104257,V31910,P80457,S8613,Z002,Campus East,Campus,2025-12-29 15:44:01,2025-12-29 15:46:48,2025-12-28 05:44:01,2026-01-15 17:44:01,Active,Occupied,Loading Zone Misuse,Paid,65,2025-12-29 15:31:01,2025-12-29 15:46:48
T104258,V37772,P78893,S2206,Z007,Student Housing,Campus,2026-01-31 09:05:01,2026-01-31 09:06:58,2026-01-16 04:05:01,2026-02-03 07:05:01,Active,Occupied,,Closed,0,2026-01-31 08:52:01,2026-01-31 09:06:58
T104259,V35260,P38656,S2219,Z003,Residential North,Residential,2025-11-03 12:57:07,2025-11-03 12:58:52,2025-10-16 03:57:07,2025-12-09 23:57:07,Active,Occupied,,Closed,0,2025-11-03 11:13:07,2025-11-03 12:58:52
T104260,V26539,P41011,S1494,Z007,Student Housing,Campus,2026-02-28 22:06:20,2026-02-28 22:06:43,2026-01-21 22:06:20,2026-02-25 06:06:20,Expired,Vacant,,Closed,0,2026-02-28 20:58:20,2026-02-28 22:06:43
T104261,V15593,P90759,S1733,Z008,Old Town,Mixed Use,2025-11-17 18:21:52,2025-11-17 18:22:09,2025-10-30 17:21:52,2025-12-07 22:21:52,Active,Occupied,Loading Zone Misuse,Paid,65,2025-11-17 16:57:52,2025-11-17 18:22:09
T104262,V65492,P27689,S4973,Z003,Residential North,Residential,2025-12-02 16:28:13,2025-12-02 16:28:23,2025-11-28 05:28:13,2025-12-21 13:28:13,Active,Occupied,,Closed,0,2025-12-02 16:11:13,2025-12-02 16:28:23
T104263,V20271,P36593,S4252,Z005,Riverfront,Mixed Use,2026-02-13 23:35:52,2026-02-13 23:37:32,2026-02-05 11:35:52,2026-03-09 18:35:52,Active,Occupied,,Closed,0,2026-02-13 21:46:52,2026-02-13 23:37:32
T104264,V99538,P80305,S3649,Z001,Downtown Core,Commercial,2025-12-19 17:12:41,2025-12-19 17:13:37,2025-12-13 15:12:41,2025-12-31 18:12:41,Active,Occupied,,Closed,0,2025-12-19 16:41:41,2025-12-19 17:13:37
T104265,V67067,P97347,S1173,Z003,Residential North,Residential,2026-02-17 13:32:43,2026-02-17 13:34:50,2026-02-15 16:32:43,2026-03-10 21:32:43,Active,Occupied,,Closed,0,2026-02-17 12:56:43,2026-02-17 13:34:50
T104266,V36465,P89406,S8422,Z001,Downtown Core,Commercial,2026-01-25 08:57:57,2026-01-25 08:58:59,2025-11-19 08:57:57,2026-01-23 19:57:57,Expired,Occupied,,Closed,0,2026-01-25 07:49:57,2026-01-25 08:58:59
T104267,V92211,P78778,S7518,Z004,Transit Hub,Commercial,2026-02-08 10:41:07,2026-02-08 10:45:00,2026-01-13 07:41:07,2026-03-04 04:41:07,Active,Occupied,,Closed,0,2026-02-08 10:34:07,2026-02-08 10:45:00
T104268,V29382,P61154,S3954,Z001,Downtown Core,Commercial,2026-02-01 22:51:29,2026-02-01 22:53:28,2026-01-30 12:51:29,2026-02-15 12:51:29,Active,Occupied,Expired Meter,Paid,55,2026-02-01 21:52:29,2026-02-01 22:53:28
T104269,V87994,P28065,S6966,Z004,Transit Hub,Commercial,2026-01-28 13:17:50,2026-01-28 13:19:59,2025-12-30 19:17:50,2026-02-25 19:17:50,Active,Occupied,,Closed,0,2026-01-28 11:21:50,2026-01-28 13:19:59
T104270,V43801,P30333,S8888,Z002,Campus East,Campus,2026-01-05 01:24:23,2026-01-05 01:25:51,2025-12-27 06:24:23,2026-01-30 20:24:23,Active,Occupied,,Closed,0,2026-01-05 00:51:23,2026-01-05 01:25:51
T104271,V51910,P56943,S4488,Z002,Campus East,Campus,2026-02-10 18:54:32,2026-02-10 18:57:36,2026-01-23 19:54:32,2026-02-12 17:54:32,Active,Occupied,,Closed,0,2026-02-10 17:09:32,2026-02-10 18:57:36
T104272,V18783,P94790,S2416,Z006,Civic Center,Commercial,2025-11-18 03:58:33,2025-11-18 04:00:58,2025-11-09 11:58:33,2025-12-09 02:58:33,Active,Occupied,,Closed,0,2025-11-18 02:50:33,2025-11-18 04:00:58
T104273,V21406,P43146,S7324,Z006,Civic Center,Commercial,2025-12-03 08:00:46,2025-12-03 08:04:16,2025-11-28 19:00:46,2025-12-19 05:00:46,Active,Occupied,,Closed,0,2025-12-03 07:34:46,2025-12-03 08:04:16
T104274,V60868,P65470,S7073,Z005,Riverfront,Mixed Use,2026-02-16 11:08:46,2026-02-16 11:10:50,2026-01-25 17:08:46,2026-03-26 04:08:46,Active,Occupied,,Closed,0,2026-02-16 09:58:46,2026-02-16 11:10:50
T104275,V82923,P95089,S8043,Z003,Residential North,Residential,2025-11-23 19:43:34,2025-11-23 19:43:54,2025-11-17 22:43:34,2025-12-19 08:43:34,Active,Occupied,,Closed,0,2025-11-23 18:18:34,2025-11-23 19:43:54
T104276,V62082,P75666,S3467,Z005,Riverfront,Mixed Use,2025-11-14 09:56:55,2025-11-14 10:00:38,2025-10-19 11:56:55,2025-12-22 16:56:55,Active,Occupied,,Closed,0,2025-11-14 09:22:55,2025-11-14 10:00:38
T104277,V82358,P65216,S6269,Z004,Transit Hub,Commercial,2025-12-13 17:22:49,2025-12-13 17:26:18,2025-11-23 04:22:49,2026-01-08 00:22:49,Active,Occupied,,Closed,0,2025-12-13 15:52:49,2025-12-13 17:26:18
T104278,V52746,P34473,S2373,Z005,Riverfront,Mixed Use,2026-02-06 01:39:40,2026-02-06 01:42:51,2026-02-03 13:39:40,2026-02-23 20:39:40,Active,Vacant,,Closed,0,2026-02-06 01:32:40,2026-02-06 01:42:51
T104279,V46202,P83793,S7651,Z001,Downtown Core,Commercial,2025-12-31 10:43:59,2025-12-31 10:46:30,2025-12-23 06:43:59,2026-02-01 10:43:59,Active,Occupied,Restricted Zone,Paid,85,2025-12-31 09:14:59,2025-12-31 10:46:30
T104280,V78116,P64038,S2134,Z004,Transit Hub,Commercial,2025-12-11 15:19:02,2025-12-11 15:19:57,2025-12-06 23:19:02,2025-12-23 20:19:02,Active,Occupied,,Closed,0,2025-12-11 14:33:02,2025-12-11 15:19:57
T104281,V70051,P66456,S6873,Z006,Civic Center,Commercial,2026-01-30 18:30:21,2026-01-30 18:34:21,2025-12-31 18:30:21,2026-02-09 08:30:21,Active,Occupied,,Closed,0,2026-01-30 17:34:21,2026-01-30 18:34:21
