Audit_ID,Transaction_ID,Appeal_ID,Appeal_Status,Appeal_Date,Appeal_Reason,Data_Source_System,Data_Sync_Status,Sync_Time,Sensor_ID,Sensor_Occupancy_Status,Record_Status,Created_At
AUD301019,T101019,,None,,,Sensor Network,True,2026-01-23 06:55:10,SEN745,Occupied,Matched,2026-01-23 06:57:59
AUD301020,T101020,,None,,,Payment Gateway,True,2025-12-19 14:49:35,SEN644,Occupied,Matched,2025-12-19 14:52:01
AUD301021,T101021,,None,,,Permit Portal,True,2026-01-28 08:23:24,SEN663,Occupied,Matched,2026-01-28 08:28:09
AUD301022,T101022,,None,,,Permit Portal,True,2026-01-09 05:43:42,SEN905,Vacant,Matched,2026-01-09 05:45:20
AUD301023,T101023,,None,,,Enforcement App,True,2025-11-17 18:07:31,SEN402,Occupied,Matched,2025-11-17 18:08:38
AUD301024,T101024,,None,,,Sensor Network,True,2026-01-14 17:29:29,SEN423,Occupied,Matched,2026-01-14 17:32:02
AUD301025,T101025,,None,,,Enforcement App,True,2025-11-21 11:41:26,SEN599,Occupied,Matched,2025-11-21 11:45:38
AUD301026,T101026,,None,,,Payment Gateway,True,2026-02-07 07:29:11,SEN287,Occupied,Matched,2026-02-07 07:31:27
AUD301027,T101027,,None,,,Sensor Network,True,2025-12-05 17:35:48,SEN891,Occupied,Matched,2025-12-05 17:39:11
AUD301028,T101028,,None,,,Enforcement App,True,2026-01-26 17:27:52,SEN564,Occupied,Matched,2026-01-26 17:30:57
AUD301029,T101029,,None,,,Payment Gateway,False,2026-02-16 10:35:59,SEN468,Occupied,Review Needed,2026-02-16 10:31:33
AUD301030,T101030,A401030,Approved,2026-01-13 01:18:55,Wrong Zone,Enforcement App,True,2026-01-02 01:21:04,SEN550,Occupied,Pending,2026-01-02 01:23:55
AUD301031,T101031,,None,,,Enforcement App,True,2026-02-04 21:59:18,SEN436,Vacant,Matched,2026-02-04 22:00:34
AUD301032,T101032,,None,,,Permit Portal,True,2025-12-12 07:42:28,SEN486,Occupied,Matched,2025-12-12 07:43:44
AUD301033,T101033,,None,,,Payment Gateway,True,2025-11-25 09:06:50,SEN511,Occupied,Matched,2025-11-25 09:11:30
AUD301034,T101034,,None,,,Enforcement App,True,2025-12-30 09:06:33,SEN988,Occupied,Matched,2025-12-30 09:08:58
AUD301035,T101035,,None,,,Sensor Network,True,2026-02-11 05:06:06,SEN903,Occupied,Review Needed,2026-02-11 05:09:09
AUD301036,T101036,,None,,,Sensor Network,True,2026-02-14 21:24:37,SEN375,Vacant,Matched,2026-02-14 21:28:59
AUD301037,T101037,,None,,,Sensor Network,True,2026-01-10 15:09:56,SEN211,Occupied,Matched,2026-01-10 15:13:08
AUD301038,T101038,,None,,,Permit Portal,True,2026-02-20 20:53:25,SEN631,Occupied,Matched,2026-02-20 20:56:38
AUD301039,T101039,,None,,,Payment Gateway,False,2026-02-17 11:36:46,SEN345,Occupied,Matched,2026-02-17 11:22:25
AUD301040,T101040,,None,,,Permit Portal,True,2025-12-25 08:18:53,SEN180,Occupied,Matched,2025-12-25 08:21:10
AUD301041,T101041,,None,,,Enforcement App,False,2026-01-06 14:53:28,SEN784,Occupied,Duplicate,2026-01-06 14:51:29
AUD301042,T101042,,None,,,Sensor Network,True,2025-12-11 08:07:00,SEN183,Occupied,Matched,2025-12-11 08:07:18
AUD301043,T101043,,None,,,Sensor Network,True,2026-02-12 22:23:41,SEN292,Occupied,Matched,2026-02-12 22:28:24
AUD301044,T101044,,None,,,Payment Gateway,True,2025-11-23 18:26:36,SEN143,Occupied,Review Needed,2025-11-23 18:31:02
AUD301045,T101045,,None,,,Enforcement App,True,2025-11-29 02:03:36,SEN408,Occupied,Matched,2025-11-29 02:07:21
AUD301046,T101046,,None,,,Permit Portal,True,2025-11-06 16:37:35,SEN302,Occupied,Review Needed,2025-11-06 16:41:28
AUD301047,T101047,,None,,,Sensor Network,True,2026-01-02 14:38:31,SEN495,Occupied,Matched,2026-01-02 14:39:08
AUD301048,T101048,,None,,,Permit Portal,False,2026-02-09 02:37:45,SEN774,Occupied,Matched,2026-02-09 02:15:25
AUD301049,T101049,,None,,,Sensor Network,True,2025-11-03 19:18:07,SEN738,Occupied,Matched,2025-11-03 19:20:53
AUD301050,T101050,,None,,,Permit Portal,True,2026-02-08 02:42:58,SEN227,Occupied,Matched,2026-02-08 02:43:41
AUD301051,T101051,,None,,,Enforcement App,True,2025-11-06 04:05:14,SEN648,Occupied,Matched,2025-11-06 04:07:36
AUD301052,T101052,,None,,,Sensor Network,True,2026-01-15 21:23:19,SEN679,Occupied,Matched,2026-01-15 21:25:09
AUD301053,T101053,,None,,,Enforcement App,True,2025-12-28 20:09:52,SEN241,Occupied,Matched,2025-12-28 20:10:58
AUD301054,T101054,,None,,,Sensor Network,True,2025-11-12 04:18:18,SEN399,Occupied,Matched,2025-11-12 04:20:13
AUD301055,T101055,,None,,,Enforcement App,True,2025-11-11 02:23:37,SEN214,Occupied,Matched,2025-11-11 02:28:20
AUD301056,T101056,,None,,,Payment Gateway,False,2025-11-28 02:17:52,SEN588,Occupied,Matched,2025-11-28 01:53:06
AUD301057,T101057,,None,,,Sensor Network,True,2025-11-09 20:17:51,SEN189,Occupied,Matched,2025-11-09 20:20:12
AUD301058,T101058,,None,,,Enforcement App,True,2026-02-18 12:15:16,SEN442,Occupied,Matched,2026-02-18 12:18:32
AUD301059,T101059,,None,,,Enforcement App,True,2026-01-15 00:39:06,SEN611,Occupied,Matched,2026-01-15 00:39:37
AUD301060,T101060,,None,,,Permit Portal,True,2025-11-03 09:58:27,SEN245,Occupied,Matched,2025-11-03 09:59:50
AUD301061,T101061,,None,,,Enforcement App,True,2025-12-12 00:24:07,SEN518,Occupied,Matched,2025-12-12 00:25:55
AUD301062,T101062,,None,,,Permit Portal,True,2025-11-18 09:29:08,SEN421,Occupied,Pending,2025-11-18 09:31:41
AUD301063,T101063,,None,,,Enforcement App,True,2025-11-07 23:12:58,SEN311,Occupied,Matched,2025-11-07 23:15:39
AUD301064,T101064,,None,,,Enforcement App,True,2026-02-17 18:44:30,SEN935,Occupied,Matched,2026-02-17 18:46:15
AUD301065,T101065,,None,,,Enforcement App,True,2026-02-20 17:33:42,SEN785,Occupied,Matched,2026-02-20 17:34:49
AUD301066,T101066,,None,,,Payment Gateway,True,2026-02-11 05:24:43,SEN466,Occupied,Matched,2026-02-11 05:27:31
AUD301067,T101067,,None,,,Permit Portal,True,2025-11-13 23:27:42,SEN891,Occupied,Matched,2025-11-13 23:29:15
AUD301068,T101068,,None,,,Enforcement App,True,2025-11-03 06:33:59,SEN568,Occupied,Matched,2025-11-03 06:36:50
AUD301069,T101069,,None,,,Payment Gateway,True,2025-11-02 21:21:50,SEN922,Occupied,Matched,2025-11-02 21:22:48
AUD301070,T101070,,None,,,Sensor Network,True,2026-01-23 07:30:11,SEN967,Occupied,Matched,2026-01-23 07:30:53
AUD301071,T101071,,None,,,Enforcement App,True,2025-12-14 05:08:14,SEN567,Occupied,Matched,2025-12-14 05:09:49
AUD301072,T101072,,None,,,Payment Gateway,False,2025-12-26 08:30:06,SEN515,Occupied,Review Needed,2025-12-26 08:19:22
AUD301073,T101073,,None,,,Enforcement App,True,2026-01-05 09:25:03,SEN730,Occupied,Matched,2026-01-05 09:29:14
AUD301074,T101074,,None,,,Enforcement App,True,2026-02-10 15:58:29,SEN366,Occupied,Matched,2026-02-10 16:02:51
AUD301075,T101075,,None,,,Permit Portal,True,2025-11-10 16:13:50,SEN762,Occupied,Matched,2025-11-10 16:15:09
AUD301076,T101076,,None,,,Permit Portal,True,2025-12-20 07:26:43,SEN109,Occupied,Matched,2025-12-20 07:31:26
AUD301077,T101077,,None,,,Payment Gateway,True,2025-12-30 01:26:10,SEN536,Occupied,Matched,2025-12-30 01:28:21
AUD301078,T101078,,None,,,Sensor Network,True,2025-12-03 21:07:31,SEN455,Occupied,Matched,2025-12-03 21:09:09
AUD301079,T101079,,None,,,Permit Portal,True,2026-01-06 10:41:18,SEN465,Occupied,Matched,2026-01-06 10:41:22
AUD301080,T101080,,None,,,Payment Gateway,True,2026-02-13 07:20:16,SEN149,Occupied,Matched,2026-02-13 07:22:20
AUD301081,T101081,,None,,,Sensor Network,True,2025-12-03 18:57:22,SEN164,Occupied,Matched,2025-12-03 18:59:52
AUD301082,T101082,,None,,,Permit Portal,True,2025-12-08 05:35:02,SEN115,Vacant,Matched,2025-12-08 05:39:49
AUD301083,T101083,,None,,,Permit Portal,True,2025-11-29 08:30:59,SEN378,Occupied,Matched,2025-11-29 08:32:53
AUD301084,T101084,,None,,,Sensor Network,True,2026-01-03 21:32:29,SEN912,Occupied,Matched,2026-01-03 21:36:16
AUD301085,T101085,,None,,,Enforcement App,False,2026-01-11 22:08:19,SEN133,Occupied,Matched,2026-01-11 21:43:44
AUD301086,T101086,,None,,,Permit Portal,True,2026-01-09 05:52:39,SEN879,Occupied,Matched,2026-01-09 05:57:02
AUD301087,T101087,,None,,,Payment Gateway,True,2026-01-13 22:25:35,SEN723,Occupied,Review Needed,2026-01-13 22:28:37
AUD301088,T101088,,None,,,Enforcement App,True,2025-12-01 22:51:10,SEN135,Occupied,Matched,2025-12-01 22:51:46
AUD301089,T101089,,None,,,Payment Gateway,False,2025-12-25 16:17:13,SEN490,Occupied,Review Needed,2025-12-25 16:14:56
AUD301090,T101090,,None,,,Sensor Network,True,2025-12-30 22:35:37,SEN828,Occupied,Matched,2025-12-30 22:39:31
AUD301091,T101091,,None,,,Payment Gateway,True,2025-11-05 22:08:39,SEN317,Occupied,Matched,2025-11-05 22:12:37
AUD301092,T101092,,None,,,Payment Gateway,True,2026-01-25 04:47:01,SEN517,Occupied,Matched,2026-01-25 04:48:02
AUD301093,T101093,,None,,,Permit Portal,True,2026-01-04 12:33:16,SEN226,Occupied,Matched,2026-01-04 12:36:36
AUD301094,T101094,,None,,,Permit Portal,True,2026-02-07 16:37:42,SEN728,Occupied,Matched,2026-02-07 16:41:17
AUD301095,T101095,,None,,,Sensor Network,True,2025-12-27 14:53:51,SEN554,Occupied,Matched,2025-12-27 14:58:37
AUD301096,T101096,,None,,,Enforcement App,True,2025-12-29 20:07:14,SEN431,Occupied,Matched,2025-12-29 20:08:30
AUD301097,T101097,,None,,,Sensor Network,True,2026-02-05 17:08:50,SEN949,Occupied,Matched,2026-02-05 17:09:17
AUD301098,T101098,,None,,,Enforcement App,True,2026-02-11 20:05:04,SEN692,Occupied,Pending,2026-02-11 20:05:33
AUD301099,T101099,,None,,,Payment Gateway,True,2025-12-05 16:15:00,SEN794,Occupied,Matched,2025-12-05 16:18:20
AUD301100,T101100,,None,,,Enforcement App,True,2025-11-20 06:48:40,SEN401,Occupied,Matched,2025-11-20 06:50:04
AUD301101,T101101,,None,,,Permit Portal,True,2025-12-14 06:10:09,SEN445,Occupied,Matched,2025-12-14 06:13:55
AUD301102,T101102,,None,,,Enforcement App,True,2026-02-05 15:40:40,SEN353,Occupied,Matched,2026-02-05 15:43:28
AUD301103,T101103,,None,,,Enforcement App,True,2025-11-10 12:58:25,SEN889,Occupied,Matched,2025-11-10 13:03:05
AUD301104,T101104,,None,,,Enforcement App,True,2025-12-15 13:17:28,SEN892,Occupied,Matched,2025-12-15 13:20:51
AUD301105,T101105,,None,,,Permit Portal,True,2026-02-26 00:50:21,SEN480,Occupied,Matched,2026-02-26 00:51:48
AUD301106,T101106,,None,,,Enforcement App,True,2025-11-28 10:08:27,SEN258,Occupied,Matched,2025-11-28 10:08:39
AUD301107,T101107,,None,,,Sensor Network,True,2025-11-06 02:11:35,SEN381,Occupied,Pending,2025-11-06 02:12:26
AUD301108,T101108,,None,,,Sensor Network,True,2025-12-04 09:27:59,SEN919,Occupied,Pending,2025-12-04 09:28:28
AUD301109,T101109,,None,,,Enforcement App,True,2025-12-24 13:11:20,SEN760,Occupied,Review Needed,2025-12-24 13:12:08
AUD301110,T101110,,None,,,Sensor Network,True,2026-02-18 02:17:56,SEN668,Occupied,Review Needed,2026-02-18 02:22:01
AUD301111,T101111,,None,,,Sensor Network,True,2025-12-07 01:49:29,SEN556,Occupied,Review Needed,2025-12-07 01:50:44
AUD301112,T101112,,None,,,Enforcement App,True,2025-11-17 14:08:23,SEN234,Occupied,Duplicate,2025-11-17 14:08:57
AUD301113,T101113,,None,,,Sensor Network,True,2025-11-24 21:44:25,SEN692,Occupied,Duplicate,2025-11-24 21:48:02
AUD301114,T101114,,None,,,Enforcement App,True,2026-02-28 09:06:21,SEN945,Occupied,Pending,2026-02-28 09:10:06
AUD301115,T101115,,None,,,Enforcement App,True,2025-11-21 09:41:53,SEN261,Occupied,Matched,2025-11-21 09:46:16
AUD301116,T101116,,None,,,Enforcement App,True,2026-01-20 12:15:22,SEN217,Occupied,Matched,2026-01-20 12:16:47
AUD301117,T101117,,None,,,Payment Gateway,True,2025-11-12 22:07:29,SEN342,Occupied,Matched,2025-11-12 22:11:14
AUD301118,T101118,,None,,,Enforcement App,True,2025-11-06 12:50:59,SEN787,Occupied,Matched,2025-11-06 12:51:46
AUD301119,T101119,,None,,,Permit Portal,True,2025-12-30 05:26:24,SEN139,Occupied,Review Needed,2025-12-30 05:30:51
AUD301120,T101120,,None,,,Payment Gateway,True,2026-01-31 05:39:54,SEN151,Vacant,Review Needed,2026-01-31 05:42:25
AUD301121,T101121,,None,,,Sensor Network,True,2025-11-06 14:33:46,SEN404,Vacant,Matched,2025-11-06 14:34:16
AUD301122,T101122,,None,,,Enforcement App,True,2025-12-23 03:18:45,SEN825,Occupied,Matched,2025-12-23 03:20:29
AUD301123,T101123,,None,,,Sensor Network,False,2026-02-18 19:03:16,SEN600,Vacant,Matched,2026-02-18 18:44:45
AUD301124,T101124,,None,,,Enforcement App,False,2026-01-14 01:49:05,SEN763,Occupied,Matched,2026-01-14 01:30:32
AUD301125,T101125,,None,,,Sensor Network,True,2025-12-15 18:48:09,SEN721,Occupied,Pending,2025-12-15 18:48:46
AUD301126,T101126,,None,,,Sensor Network,True,2026-01-21 12:55:20,SEN748,Occupied,Matched,2026-01-21 12:57:26
AUD301127,T101127,,None,,,Enforcement App,True,2026-02-17 14:51:55,SEN512,Occupied,Matched,2026-02-17 14:55:05
AUD301128,T101128,,None,,,Enforcement App,True,2025-12-31 04:31:01,SEN194,Occupied,Matched,2025-12-31 04:31:51
AUD301129,T101129,,None,,,Payment Gateway,False,2025-11-19 04:35:40,SEN508,Occupied,Matched,2025-11-19 04:17:56
AUD301130,T101130,A401130,Pending,2026-01-21 06:14:07,Valid Permit,Sensor Network,False,2026-01-07 06:28:58,SEN931,Occupied,Matched,2026-01-07 06:19:07
AUD301131,T101131,,None,,,Enforcement App,True,2025-11-13 20:50:19,SEN804,Occupied,Matched,2025-11-13 20:51:03
AUD301132,T101132,,None,,,Enforcement App,True,2026-02-24 01:13:50,SEN463,Occupied,Pending,2026-02-24 01:15:31
AUD301133,T101133,,None,,,Permit Portal,True,2025-11-17 18:36:32,SEN214,Occupied,Matched,2025-11-17 18:37:10
AUD301134,T101134,,None,,,Payment Gateway,True,2026-01-01 03:07:16,SEN331,Occupied,Review Needed,2026-01-01 03:08:53
AUD301135,T101135,,None,,,Sensor Network,True,2025-11-02 17:21:37,SEN507,Occupied,Matched,2025-11-02 17:21:53
AUD301136,T101136,,None,,,Enforcement App,True,2025-12-29 18:20:49,SEN610,Occupied,Matched,2025-12-29 18:24:43
AUD301137,T101137,,None,,,Permit Portal,True,2026-01-15 19:55:58,SEN438,Occupied,Matched,2026-01-15 19:57:32
AUD301138,T101138,,None,,,Sensor Network,True,2026-02-17 00:13:31,SEN546,Vacant,Matched,2026-02-17 00:15:55
AUD301139,T101139,,None,,,Sensor Network,True,2026-02-16 22:22:15,SEN493,Occupied,Matched,2026-02-16 22:23:24
AUD301140,T101140,,None,,,Permit Portal,True,2025-12-13 05:50:11,SEN749,Occupied,Pending,2025-12-13 05:50:40
AUD301141,T101141,,None,,,Enforcement App,True,2026-02-04 23:38:14,SEN359,Occupied,Matched,2026-02-04 23:38:31
AUD301142,T101142,,None,,,Permit Portal,True,2026-01-15 10:11:32,SEN676,Occupied,Pending,2026-01-15 10:12:05
AUD301143,T101143,,None,,,Permit Portal,True,2026-01-02 02:28:41,SEN929,Occupied,Matched,2026-01-02 02:31:54
AUD301144,T101144,,None,,,Sensor Network,True,2025-12-16 05:12:16,SEN273,Occupied,Matched,2025-12-16 05:13:47
AUD301145,T101145,,None,,,Enforcement App,True,2025-12-29 11:32:45,SEN809,Occupied,Matched,2025-12-29 11:32:53
AUD301146,T101146,,None,,,Payment Gateway,True,2025-12-31 01:23:57,SEN642,Occupied,Matched,2025-12-31 01:26:48
AUD301147,T101147,,None,,,Permit Portal,True,2026-01-26 01:32:26,SEN532,Occupied,Matched,2026-01-26 01:35:34
AUD301148,T101148,,None,,,Enforcement App,True,2025-12-10 02:42:01,SEN946,Occupied,Review Needed,2025-12-10 02:42:35
AUD301149,T101149,,None,,,Enforcement App,True,2026-01-13 23:10:18,SEN275,Occupied,Matched,2026-01-13 23:13:48
AUD301150,T101150,,None,,,Enforcement App,True,2025-12-17 09:25:25,SEN549,Occupied,Matched,2025-12-17 09:28:41
AUD301151,T101151,,None,,,Sensor Network,True,2026-02-25 21:42:48,SEN933,Occupied,Duplicate,2026-02-25 21:44:56
AUD301152,T101152,,None,,,Enforcement App,True,2025-11-16 19:01:09,SEN698,Occupied,Matched,2025-11-16 19:05:23
AUD301153,T101153,,None,,,Enforcement App,True,2026-02-07 04:02:55,SEN882,Occupied,Matched,2026-02-07 04:03:20
AUD301154,T101154,,None,,,Sensor Network,True,2025-11-11 02:25:11,SEN844,Occupied,Review Needed,2025-11-11 02:26:33
AUD301155,T101155,,None,,,Permit Portal,True,2026-01-03 03:13:42,SEN108,Occupied,Pending,2026-01-03 03:15:26
AUD301156,T101156,,None,,,Payment Gateway,True,2025-12-11 13:32:57,SEN557,Occupied,Matched,2025-12-11 13:36:56
AUD301157,T101157,,None,,,Permit Portal,True,2026-01-29 18:39:42,SEN690,Occupied,Matched,2026-01-29 18:42:06
AUD301158,T101158,,None,,,Enforcement App,True,2025-12-24 01:16:33,SEN698,Occupied,Pending,2025-12-24 01:20:18
AUD301159,T101159,,None,,,Permit Portal,True,2026-01-30 08:35:42,SEN957,Vacant,Review Needed,2026-01-30 08:40:09
AUD301160,T101160,,None,,,Enforcement App,True,2025-12-14 01:13:51,SEN122,Occupied,Matched,2025-12-14 01:17:49
AUD301161,T101161,,None,,,Enforcement App,True,2026-02-11 14:00:21,SEN566,Occupied,Matched,2026-02-11 14:03:25
AUD301162,T101162,,None,,,Enforcement App,True,2026-02-24 14:14:29,SEN479,Occupied,Matched,2026-02-24 14:16:45
AUD301163,T101163,,None,,,Sensor Network,True,2026-02-04 23:46:22,SEN528,Occupied,Matched,2026-02-04 23:50:17
AUD301164,T101164,,None,,,Permit Portal,True,2026-02-06 08:26:04,SEN947,Occupied,Duplicate,2026-02-06 08:30:32
AUD301165,T101165,A401165,Rejected,2025-11-28 16:19:40,Payment Already Made,Permit Portal,True,2025-11-15 16:22:10,SEN362,Vacant,Duplicate,2025-11-15 16:24:40
AUD301166,T101166,,None,,,Payment Gateway,True,2026-01-18 19:09:40,SEN119,Occupied,Matched,2026-01-18 19:11:12
AUD301167,T101167,,None,,,Sensor Network,True,2026-01-11 00:44:52,SEN936,Occupied,Matched,2026-01-11 00:47:47
AUD301168,T101168,,None,,,Sensor Network,True,2026-01-25 05:34:44,SEN155,Occupied,Matched,2026-01-25 05:38:55
AUD301169,T101169,,None,,,Permit Portal,True,2025-11-30 07:41:31,SEN611,Occupied,Review Needed,2025-11-30 07:42:37
AUD301170,T101170,,None,,,Enforcement App,True,2026-01-25 10:54:22,SEN744,Occupied,Review Needed,2026-01-25 10:56:45
AUD301171,T101171,,None,,,Permit Portal,True,2025-12-15 15:13:22,SEN309,Occupied,Matched,2025-12-15 15:16:07
AUD301172,T101172,,None,,,Sensor Network,True,2025-11-18 12:45:44,SEN265,Occupied,Matched,2025-11-18 12:45:45
AUD301173,T101173,,None,,,Enforcement App,True,2025-11-25 01:05:57,SEN839,Occupied,Pending,2025-11-25 01:09:22
AUD301174,T101174,,None,,,Enforcement App,True,2025-12-30 01:59:43,SEN452,Occupied,Review Needed,2025-12-30 02:01:39
AUD301175,T101175,,None,,,Enforcement App,True,2026-02-23 14:29:12,SEN505,Occupied,Matched,2026-02-23 14:30:03
AUD301176,T101176,,None,,,Enforcement App,True,2025-12-14 02:57:06,SEN866,Occupied,Matched,2025-12-14 02:59:21
AUD301177,T101177,,None,,,Enforcement App,True,2026-01-23 06:44:00,SEN865,Occupied,Matched,2026-01-23 06:44:14
AUD301178,T101178,,None,,,Permit Portal,True,2025-12-29 01:08:31,SEN950,Occupied,Matched,2025-12-29 01:13:06
AUD301179,T101179,,None,,,Payment Gateway,True,2026-02-09 00:56:54,SEN370,Occupied,Matched,2026-02-09 00:59:56
AUD301180,T101180,A401180,Rejected,2026-02-06 13:49:11,Wrong Zone,Permit Portal,True,2026-01-29 13:53:13,SEN120,Occupied,Matched,2026-01-29 13:54:11
AUD301181,T101181,,None,,,Payment Gateway,True,2026-01-26 04:26:28,SEN425,Occupied,Matched,2026-01-26 04:30:03
AUD301182,T101182,,None,,,Payment Gateway,True,2026-02-19 15:35:33,SEN203,Occupied,Matched,2026-02-19 15:37:53
AUD301183,T101183,,None,,,Payment Gateway,True,2025-12-24 13:47:54,SEN317,Occupied,Matched,2025-12-24 13:48:41
AUD301184,T101184,,None,,,Enforcement App,True,2026-01-20 23:09:03,SEN800,Occupied,Matched,2026-01-20 23:12:41
AUD301185,T101185,,None,,,Sensor Network,True,2026-01-26 08:59:42,SEN514,Occupied,Pending,2026-01-26 09:01:34
AUD301186,T101186,,None,,,Permit Portal,True,2025-12-17 14:42:14,SEN552,Occupied,Pending,2025-12-17 14:46:06
AUD301187,T101187,,None,,,Permit Portal,True,2026-01-11 11:10:52,SEN557,Occupied,Matched,2026-01-11 11:15:39
AUD301188,T101188,,None,,,Enforcement App,True,2026-01-15 21:30:41,SEN182,Occupied,Matched,2026-01-15 21:34:50
AUD301189,T101189,,None,,,Enforcement App,True,2025-11-19 19:02:13,SEN664,Occupied,Matched,2025-11-19 19:03:03
AUD301190,T101190,,None,,,Enforcement App,True,2025-11-30 12:37:27,SEN670,Occupied,Matched,2025-11-30 12:40:58
AUD301191,T101191,,None,,,Sensor Network,True,2026-02-10 06:56:35,SEN445,Occupied,Duplicate,2026-02-10 06:57:29
AUD301192,T101192,,None,,,Sensor Network,True,2026-01-02 06:42:34,SEN308,Occupied,Matched,2026-01-02 06:44:34
AUD301193,T101193,,None,,,Enforcement App,True,2026-02-12 08:11:13,SEN650,Occupied,Matched,2026-02-12 08:12:35
AUD301194,T101194,,None,,,Enforcement App,True,2025-11-20 13:10:10,SEN299,Occupied,Matched,2025-11-20 13:14:37
AUD301195,T101195,,None,,,Permit Portal,True,2025-11-25 03:39:47,SEN320,Occupied,Matched,2025-11-25 03:42:10
AUD301196,T101196,,None,,,Permit Portal,True,2025-12-11 13:58:23,SEN956,Occupied,Matched,2025-12-11 14:00:03
AUD301197,T101197,,None,,,Enforcement App,True,2026-02-05 22:10:53,SEN566,Occupied,Matched,2026-02-05 22:11:05
AUD301198,T101198,,None,,,Sensor Network,True,2025-12-19 07:15:40,SEN737,Occupied,Pending,2025-12-19 07:16:21
AUD301199,T101199,,None,,,Permit Portal,True,2025-12-19 15:55:53,SEN598,Occupied,Matched,2025-12-19 16:00:00
AUD301200,T101200,,None,,,Enforcement App,True,2025-11-20 06:39:36,SEN603,Occupied,Matched,2025-11-20 06:43:12
AUD301201,T101201,,None,,,Payment Gateway,True,2026-02-17 20:05:00,SEN660,Occupied,Matched,2026-02-17 20:08:41
AUD301202,T101202,,None,,,Enforcement App,True,2025-11-15 07:53:43,SEN256,Occupied,Matched,2025-11-15 07:54:57
AUD301203,T101203,,None,,,Sensor Network,True,2026-01-13 15:30:07,SEN887,Occupied,Review Needed,2026-01-13 15:31:45
AUD301204,T101204,,None,,,Payment Gateway,True,2025-12-01 01:15:37,SEN922,Occupied,Matched,2025-12-01 01:18:16
AUD301205,T101205,,None,,,Payment Gateway,True,2026-01-06 23:48:06,SEN772,Occupied,Matched,2026-01-06 23:48:12
AUD301206,T101206,,None,,,Sensor Network,True,2025-11-07 11:42:47,SEN387,Occupied,Pending,2025-11-07 11:43:30
AUD301207,T101207,,None,,,Enforcement App,True,2025-12-22 04:27:53,SEN750,Occupied,Review Needed,2025-12-22 04:32:24
AUD301208,T101208,,None,,,Enforcement App,True,2025-12-11 23:14:46,SEN424,Occupied,Matched,2025-12-11 23:16:01
